jobId,title,description,requirements,type,category,slug,isApplied,tags,duration,skills,vacancies,salary.amount,salary.currency,salary.frequency,preferredTime.start,preferredTime.end,location.city,location.area,employer.name,employer.contact,employer.phone,employer.owner,schedule.shifts,schedule.days,latitude,longitude,recid
154,Delivery Driver,Deliver parcels to customers using a two-wheeler.,"Valid driving license, smartphone.",Full-time,Logistics,delivery-driver-yemmiganur,FALSE,"['logistics', 'delivery']",1,"['navigation-skills', 'punctuality']",1,14000,INR,month,8:00 AM,4:00 PM,Yemmiganur,Main Bazaar,FastGo Logistics,hr@fastgo.com,9876543298,Varun Shetty,"[{'start': '7:00 AM', 'end': '11:00 AM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Thursday', 'Saturday']",15.74,77.4831,REC00154
155,Grocery Store Cashier,Handle billing and assist customers with purchases.,"Basic math skills, customer service experience.",Full-time,Retail,grocery-cashier-dhone,FALSE,"['retail', 'cash-handling']",1,"['accuracy', 'customer-service']",1,11000,INR,month,10:00 AM,6:00 PM,Dhone,Main Road,FreshMart Grocery,hr@freshmart.com,9876546789,Surya Patel,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Tuesday', 'Friday', 'Sunday']",15.3968,77.8825,REC00155
156,Restaurant Chef,Prepare meals and manage kitchen operations.,"Culinary skills, experience in food preparation.",Full-time,Hospitality,restaurant-chef-banganapalle,FALSE,"['hospitality', 'cooking']",1,"['time-management', 'creativity']",1,25000,INR,month,9:00 AM,5:00 PM,Banganapalle,Market Area,TasteBuds Restaurant,hr@tastebuds.com,9876554321,Shravani Rao,"[{'start': '8:00 AM', 'end': '12:00 PM'}, {'start': '4:00 PM', 'end': '8:00 PM'}]","['Monday', 'Wednesday', 'Saturday']",15.316,78.2272,REC00156
157,Software Developer,Develop and maintain web applications using JavaScript and Python.,"Proficiency in JavaScript, Python, and SQL.",Full-time,IT,software-developer-chennai,FALSE,"['IT', 'software-development']",1,"['coding', 'debugging']",2,50000,INR,month,9:00 AM,5:00 PM,Chennai,Tambaram,Tech Solutions,hr@techsolutions.com,9876543210,Arjun Kumar,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Tuesday', 'Thursday']",13.0827,80.2707,REC00157
158,Customer Support Executive,Handle customer queries and complaints over phone and email.,"Excellent communication skills, problem-solving ability.",Full-time,BPO,customer-support-chennai,FALSE,"['BPO', 'customer-service']",1,"['active-listening', 'time-management']",3,22000,INR,month,10:00 AM,6:00 PM,Chennai,Guindy,Voice Connect,hr@voiceconnect.com,9876532104,Riya Sharma,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Wednesday', 'Saturday']",13.0067,80.2206,REC00158
159,Graphic Designer,Create digital assets for marketing and branding.,"Knowledge of Photoshop, Illustrator, and Canva.",Part-time,Design,graphic-designer-chennai,FALSE,"['design', 'branding']",1,"['creativity', 'attention-to-detail']",1,18000,INR,month,11:00 AM,3:00 PM,Chennai,Adyar,Creative Hub,hr@creativehub.com,9876554321,Sanya Mehta,"[{'start': '10:00 AM', 'end': '2:00 PM'}]","['Tuesday', 'Friday', 'Sunday']",13.0068,80.2574,REC00159
160,Hardware Technician,Repair and maintain computers and networking devices.,"Hardware troubleshooting skills, knowledge of OS installation.",Full-time,IT,hardware-technician-chennai,FALSE,"['IT', 'hardware']",1,"['troubleshooting', 'diagnostics']",2,25000,INR,month,10:00 AM,6:00 PM,Chennai,Velachery,CompuFix Solutions,hr@compufix.com,9876547890,Rajesh Patel,"[{'start': '8:00 AM', 'end': '12:00 PM'}, {'start': '1:00 PM', 'end': '5:00 PM'}]","['Monday', 'Wednesday', 'Friday']",12.9815,80.2199,REC00160
161,Delivery Executive,Deliver packages within the city using a two-wheeler.,"Valid driving license, own vehicle.",Full-time,Logistics,delivery-executive-chennai,FALSE,"['logistics', 'delivery']",1,"['navigation', 'punctuality']",4,20000,INR,month,7:00 AM,3:00 PM,Chennai,Anna Nagar,Quick Parcel,hr@quickparcel.com,9876567890,Prakash Reddy,"[{'start': '6:00 AM', 'end': '10:00 AM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Thursday', 'Saturday']",13.085,80.2101,REC00161
162,Barista,Prepare and serve coffee and beverages.,"Basic knowledge of coffee brewing, customer service skills.",Part-time,Hospitality,barista-chennai,FALSE,"['hospitality', 'food-service']",1,"['multitasking', 'speed']",2,15000,INR,month,8:00 AM,12:00 PM,Chennai,T Nagar,Brew & Bean Cafe,hr@brewbean.com,9876532187,Neha Kapoor,"[{'start': '7:00 AM', 'end': '11:00 AM'}]","['Monday', 'Wednesday', 'Sunday']",13.0418,80.2336,REC00162
163,Digital Marketing Executive,Plan and execute online marketing campaigns.,"Experience with SEO, social media, and Google Ads.",Full-time,Marketing,digital-marketing-chennai,FALSE,"['marketing', 'digital']",1,"['analytics', 'content-creation']",1,30000,INR,month,9:00 AM,5:00 PM,Chennai,Mylapore,MarketMasters,hr@marketmasters.com,9876523145,Vishal Singh,"[{'start': '10:00 AM', 'end': '2:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Thursday', 'Friday']",13.0321,80.2707,REC00163
164,Receptionist,Manage front desk operations and greet visitors.,"Pleasant personality, good organizational skills.",Full-time,Hospitality,receptionist-chennai,FALSE,"['hospitality', 'admin']",1,"['communication', 'time-management']",1,19000,INR,month,10:00 AM,6:00 PM,Chennai,Egmore,Grand Stay Hotels,hr@grandstay.com,9876541230,Siddharth Malhotra,"[{'start': '8:00 AM', 'end': '12:00 PM'}, {'start': '1:00 PM', 'end': '5:00 PM'}]","['Monday', 'Wednesday', 'Friday']",13.0755,80.2609,REC00164
165,IT Support Engineer,Provide technical support and troubleshoot software/hardware issues.,"Knowledge of Windows/Linux, networking basics.",Full-time,IT,it-support-chennai,FALSE,"['IT', 'support']",1,"['problem-solving', 'troubleshooting']",1,28000,INR,month,9:00 AM,5:00 PM,Chennai,Perungudi,TekCare Solutions,hr@tekcare.com,9876598765,Shravan Kumar,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Thursday', 'Sunday']",12.9677,80.2432,REC00165
166,Accountant,"Handle financial records, tax filing, and invoicing.","Bachelor's in accounting, knowledge of Tally ERP.",Full-time,Finance,accountant-chennai,FALSE,"['finance', 'accounting']",1,"['math', 'data-entry']",1,35000,INR,month,10:00 AM,6:00 PM,Chennai,Madipakkam,Accurate Accounts,hr@accurateaccounts.com,9876543125,Kiran Rao,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Tuesday', 'Friday']",12.9621,80.1874,REC00166
167,Security Guard,"Monitor premises, prevent unauthorized access, and respond to security incidents.","Attention to detail, physical fitness, and knowledge of security protocols.",Part-time,Security Law Enforcement,security-guard-bangalore,FALSE,"['security', 'law-enforcement', 'safety']",,"['observation', 'problem-solving', 'physical-fitness']",1,7000,INR,month,6:00:00,12:00:00,Bangalore,Whitefield,GuardAdda,career@guardAdda.com,9123458899,Karan Malhotra,"[{'start': '10:00 AM', 'end': '2:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Wednesday', 'Friday']",12.9716,77.5946,REC00167
168,Software Engineer,Develop and maintain software applications using Java and Python.,"Strong problem-solving skills, experience with databases.",Full-time,IT,software-engineer-kochi,FALSE,"['IT', 'software-development']",1,"['coding', 'debugging']",2,55000,INR,month,9:00 AM,5:00 PM,Kochi,Kakkanad,Tech Innovators,hr@techinnovators.com,9876501234,Ajay Menon,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Wednesday', 'Friday']",9.9827,76.2999,REC00168
169,Customer Support Associate,Assist customers with inquiries and complaints via phone and email.,"Good communication skills, patience.",Full-time,BPO,customer-support-kochi,FALSE,"['BPO', 'customer-service']",1,"['active-listening', 'time-management']",3,23000,INR,month,10:00 AM,6:00 PM,Kochi,Edappally,CallLink Solutions,hr@calllink.com,9876543210,Neha Nair,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Thursday', 'Saturday']",9.9946,76.3062,REC00169
170,Graphic Designer,Create visuals for digital marketing campaigns.,"Proficiency in Photoshop, Illustrator, and Canva.",Part-time,Design,graphic-designer-kochi,FALSE,"['design', 'branding']",1,"['creativity', 'attention-to-detail']",1,20000,INR,month,11:00 AM,3:00 PM,Kochi,MG Road,Design Studio,hr@designstudio.com,9876554321,Vinay Pillai,"[{'start': '10:00 AM', 'end': '2:00 PM'}]","['Tuesday', 'Friday', 'Sunday']",9.9672,76.2873,REC00170
171,Network Technician,Install and maintain network hardware and software.,"Knowledge of networking, troubleshooting skills.",Full-time,IT,network-technician-kochi,FALSE,"['IT', 'networking']",1,"['networking', 'problem-solving']",2,27000,INR,month,10:00 AM,6:00 PM,Kochi,Vyttila,NetCare Solutions,hr@netcare.com,9876547890,Ravi Krishnan,"[{'start': '8:00 AM', 'end': '12:00 PM'}, {'start': '1:00 PM', 'end': '5:00 PM'}]","['Monday', 'Wednesday', 'Friday']",9.9656,76.3174,REC00171
172,Delivery Executive,Deliver food and packages within the city.,"Valid driving license, two-wheeler.",Full-time,Logistics,delivery-executive-kochi,FALSE,"['logistics', 'delivery']",1,"['navigation', 'punctuality']",4,18000,INR,month,7:00 AM,3:00 PM,Kochi,Kalamassery,SpeedX Couriers,hr@speedx.com,9876567890,Anoop George,"[{'start': '6:00 AM', 'end': '10:00 AM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Thursday', 'Saturday']",10.0482,76.3503,REC00172
173,Chef,Prepare and cook meals in a restaurant kitchen.,Experience in continental or Indian cuisine.,Full-time,Hospitality,chef-kochi,FALSE,"['hospitality', 'food-service']",1,"['cooking', 'teamwork']",1,30000,INR,month,9:00 AM,5:00 PM,Kochi,Fort Kochi,Taste Buds,hr@tastebuds.com,9876532187,Reshma Varma,"[{'start': '8:00 AM', 'end': '12:00 PM'}, {'start': '1:00 PM', 'end': '5:00 PM'}]","['Monday', 'Wednesday', 'Sunday']",9.9683,76.2424,REC00173
174,Digital Marketing Executive,Manage social media and online campaigns.,"SEO knowledge, experience with Google Ads.",Full-time,Marketing,digital-marketing-kochi,FALSE,"['marketing', 'digital']",1,"['analytics', 'content-creation']",1,32000,INR,month,10:00 AM,6:00 PM,Kochi,Palarivattom,AdGrow Solutions,hr@adgrow.com,9876523145,Sandeep Mathew,"[{'start': '10:00 AM', 'end': '2:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Thursday', 'Friday']",9.9816,76.3044,REC00174
175,Receptionist,Welcome visitors and handle front desk operations.,"Pleasant personality, basic computer skills.",Full-time,Hospitality,receptionist-kochi,FALSE,"['hospitality', 'admin']",1,"['communication', 'organization']",1,21000,INR,month,10:00 AM,6:00 PM,Kochi,Marine Drive,Blue Bay Hotel,hr@bluebay.com,9876541230,Karthik Mohan,"[{'start': '8:00 AM', 'end': '12:00 PM'}, {'start': '1:00 PM', 'end': '5:00 PM'}]","['Monday', 'Wednesday', 'Friday']",9.9741,76.2807,REC00175
176,IT Support Engineer,Provide technical assistance and troubleshoot IT issues.,"Knowledge of Windows/Linux, troubleshooting experience.",Full-time,IT,it-support-kochi,FALSE,"['IT', 'support']",1,"['problem-solving', 'troubleshooting']",1,29000,INR,month,9:00 AM,5:00 PM,Kochi,Thrippunithura,Smart IT Solutions,hr@smartit.com,9876598765,Anjali Nair,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Thursday', 'Sunday']",9.9391,76.3262,REC00176
177,Accountant,"Manage company accounts, tax filings, and payroll.","Bachelor's in Commerce, experience with Tally.",Full-time,Finance,accountant-kochi,FALSE,"['finance', 'accounting']",1,"['math', 'data-analysis']",1,35000,INR,month,10:00 AM,6:00 PM,Kochi,Kadavanthra,FinTrack Solutions,hr@fintrack.com,9876543125,Pranav Iyer,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Tuesday', 'Friday']",9.967,76.2974,REC00177
178,Software Developer,Develop and maintain web applications using JavaScript and React.,"Experience in front-end development, problem-solving skills.",Full-time,IT,software-developer-pondicherry,FALSE,"['IT', 'web-development']",1,"['React', 'JavaScript']",2,45000,INR,month,9:00 AM,5:00 PM,Pondicherry,White Town,CodeTech Solutions,hr@codetech.com,9876543210,Vinay Ramesh,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Wednesday', 'Friday']",11.9338,79.8291,REC00178
179,Graphic Designer,"Design marketing materials, social media creatives, and branding assets.",Proficiency in Adobe Photoshop and Illustrator.,Part-time,Design,graphic-designer-pondicherry,FALSE,"['design', 'branding']",1,"['creativity', 'attention-to-detail']",1,25000,INR,month,11:00 AM,3:00 PM,Pondicherry,Mission Street,Creative Hub,hr@creativehub.com,9876554321,Shweta Nair,"[{'start': '10:00 AM', 'end': '2:00 PM'}]","['Tuesday', 'Thursday', 'Saturday']",11.9301,79.8334,REC00179
180,Customer Support Executive,Handle customer inquiries and provide support via email and phone.,"Good communication skills, patience.",Full-time,BPO,customer-support-pondicherry,FALSE,"['BPO', 'customer-service']",1,"['communication', 'problem-solving']",3,22000,INR,month,10:00 AM,6:00 PM,Pondicherry,Heritage Town,QuickAssist,hr@quickassist.com,9876567890,Ankit Mehta,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Wednesday', 'Friday']",11.9385,79.8127,REC00180
181,Delivery Executive,Deliver food and packages within the city and nearby areas.,"Valid driving license, two-wheeler.",Full-time,Logistics,delivery-executive-pondicherry,FALSE,"['logistics', 'delivery']",1,"['navigation', 'punctuality']",4,18000,INR,month,7:00 AM,3:00 PM,Pondicherry,Serenity Beach,Express Delivery,hr@expressdelivery.com,9876547890,Karthik S,"[{'start': '6:00 AM', 'end': '10:00 AM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Thursday', 'Saturday']",11.9711,79.8571,REC00181
182,Hotel Receptionist,"Manage front desk operations, handle bookings, and assist guests.","Pleasant personality, good communication skills.",Full-time,Hospitality,receptionist-pondicherry,FALSE,"['hospitality', 'admin']",1,"['organization', 'customer-service']",1,20000,INR,month,9:00 AM,5:00 PM,Pondicherry,Auroville,Sunrise Hotel,hr@sunrisehotel.com,9876598765,Pranav Iyer,"[{'start': '8:00 AM', 'end': '12:00 PM'}, {'start': '1:00 PM', 'end': '5:00 PM'}]","['Monday', 'Wednesday', 'Friday']",12.0065,79.856,REC00182
183,Marketing Executive,Develop marketing strategies and promote brand awareness.,"Experience in digital marketing, social media expertise.",Full-time,Marketing,marketing-executive-pondicherry,FALSE,"['marketing', 'sales']",1,"['analytics', 'advertising']",2,30000,INR,month,10:00 AM,6:00 PM,Pondicherry,Lawspet,BrandBoost Solutions,hr@brandboost.com,9876543125,Rohit Nambiar,"[{'start': '10:00 AM', 'end': '2:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Thursday', 'Friday']",11.9456,79.8054,REC00183
184,IT Support Engineer,Provide technical support for hardware and software issues.,"Knowledge of Windows/Linux, troubleshooting skills.",Full-time,IT,it-support-pondicherry,FALSE,"['IT', 'support']",1,"['problem-solving', 'troubleshooting']",1,27000,INR,month,9:00 AM,5:00 PM,Pondicherry,Villianur,Smart IT Services,hr@smartit.com,9876523145,Neha Sharma,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Thursday', 'Saturday']",11.9382,79.7924,REC00184
185,Restaurant Manager,"Oversee restaurant operations, staff, and customer service.","Experience in hospitality management, leadership skills.",Full-time,Hospitality,restaurant-manager-pondicherry,FALSE,"['hospitality', 'management']",1,"['team-leadership', 'customer-service']",1,40000,INR,month,10:00 AM,6:00 PM,Pondicherry,Chinna Veerampattinam,Food Haven,hr@foodhaven.com,9876589741,Akash Reddy,"[{'start': '8:00 AM', 'end': '12:00 PM'}, {'start': '1:00 PM', 'end': '5:00 PM'}]","['Monday', 'Wednesday', 'Friday']",11.9064,79.8349,REC00185
186,Assistant Accountant,"Manage financial records, invoices, and reports.","Bachelor's in Commerce, experience with Tally ERP.",Full-time,Finance,accountant-pondicherry,FALSE,"['finance', 'accounting']",1,"['math', 'data-entry']",1,32000,INR,month,9:00 AM,5:00 PM,Pondicherry,Kottakuppam,FinSecure Solutions,hr@finsecure.com,9876532187,Shruti Kumar,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Tuesday', 'Friday']",11.9438,79.7921,REC00186
187,Data Entry Operator,Enter and manage data in company records and databases.,"Typing speed of 40 WPM, accuracy, and attention to detail.",Part-time,Admin,data-entry-pondicherry,FALSE,"['admin', 'data-entry']",1,"['fast-typing', 'accuracy']",2,15000,INR,month,11:00 AM,3:00 PM,Pondicherry,Muthialpet,AccuData Solutions,hr@accudata.com,9876501234,Deepa Ramesh,"[{'start': '10:00 AM', 'end': '2:00 PM'}]","['Monday', 'Wednesday', 'Saturday']",11.9502,79.8315,REC00187
188,Software Engineer,Develop and maintain software applications using Python and Java.,"Experience in backend development, problem-solving skills.",Full-time,IT,software-engineer-visakhapatnam,FALSE,"['IT', 'software-development']",1,"['Python', 'Java', 'OOP']",2,50000,INR,month,9:00 AM,6:00 PM,Visakhapatnam,Dwarka Nagar,TechSphere Solutions,hr@techsphere.com,9876543210,Anil Reddy,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Wednesday', 'Friday']",17.6868,83.2185,REC00188
189,HR Executive,"Handle recruitment, employee engagement, and payroll management.","Bachelor's in HR, strong interpersonal skills.",Full-time,HR,hr-executive-vizag,FALSE,"['HR', 'recruitment']",1,"['communication', 'management']",1,30000,INR,month,10:00 AM,5:00 PM,Visakhapatnam,Gajuwaka,People First HR,hr@peoplefirst.com,9876554321,Sneha Nair,"[{'start': '10:00 AM', 'end': '2:00 PM'}]","['Tuesday', 'Thursday', 'Saturday']",17.6892,83.2156,REC00189
190,Customer Support Executive,"Assist customers via chat and phone, handle queries.","Fluency in English and Telugu, good problem-solving skills.",Full-time,BPO,customer-support-vizag,FALSE,"['BPO', 'customer-service']",1,"['communication', 'adaptability']",3,25000,INR,month,9:00 AM,6:00 PM,Visakhapatnam,MVP Colony,Quick Response Solutions,hr@quickresponse.com,9876567890,Vikram Mehta,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Wednesday', 'Friday']",17.7381,83.3224,REC00190
191,Delivery Executive,Deliver packages and food in the city and suburbs.,"Valid driving license, own vehicle.",Full-time,Logistics,delivery-executive-vizag,FALSE,"['logistics', 'delivery']",1,"['navigation', 'punctuality']",4,18000,INR,month,7:00 AM,3:00 PM,Anakapalle,Anakapalle Town,Speedy Deliveries,hr@speedy.com,9876547890,Ramesh G,"[{'start': '6:00 AM', 'end': '10:00 AM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Thursday', 'Saturday']",17.687,83.0054,REC00191
192,Hotel Receptionist,"Manage front desk operations, bookings, and guest assistance.","Pleasant personality, customer service experience.",Full-time,Hospitality,receptionist-vizag,FALSE,"['hospitality', 'admin']",1,"['organization', 'customer-service']",1,22000,INR,month,9:00 AM,5:00 PM,Visakhapatnam,RK Beach,Sunrise Hotel,hr@sunrisehotel.com,9876598765,Ankita Verma,"[{'start': '8:00 AM', 'end': '12:00 PM'}, {'start': '1:00 PM', 'end': '5:00 PM'}]","['Monday', 'Wednesday', 'Friday']",17.719,83.333,REC00192
193,Marketing Executive,"Develop marketing strategies, execute campaigns.",Experience in social media marketing and branding.,Full-time,Marketing,marketing-executive-vizag,FALSE,"['marketing', 'sales']",1,"['analytics', 'advertising']",2,28000,INR,month,10:00 AM,6:00 PM,Visakhapatnam,Siripuram,BrandBoost Solutions,hr@brandboost.com,9876543125,Rajesh Nambiar,"[{'start': '10:00 AM', 'end': '2:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Thursday', 'Friday']",17.7268,83.3152,REC00193
194,IT Support Engineer,Provide hardware and software support.,Knowledge of Windows/Linux troubleshooting.,Full-time,IT,it-support-vizag,FALSE,"['IT', 'support']",1,"['problem-solving', 'networking']",1,27000,INR,month,9:00 AM,5:00 PM,Visakhapatnam,Steel Plant,Smart IT Services,hr@smartit.com,9876523145,Sruthi Sharma,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Thursday', 'Saturday']",17.6345,83.2182,REC00194
195,Restaurant Manager,"Oversee restaurant operations, staff, and customers.",Experience in hospitality management.,Full-time,Hospitality,restaurant-manager-vizag,FALSE,"['hospitality', 'management']",1,"['team-leadership', 'customer-service']",1,35000,INR,month,10:00 AM,6:00 PM,Visakhapatnam,Yendada,Food Haven,hr@foodhaven.com,9876589741,Praveen Reddy,"[{'start': '8:00 AM', 'end': '12:00 PM'}, {'start': '1:00 PM', 'end': '5:00 PM'}]","['Monday', 'Wednesday', 'Friday']",17.742,83.3431,REC00195
196,Assistant Accountant,"Manage invoices, financial records, and reports.","Bachelor's in Commerce, experience in Tally ERP.",Full-time,Finance,accountant-vizag,FALSE,"['finance', 'accounting']",1,"['math', 'data-analysis']",1,32000,INR,month,9:00 AM,5:00 PM,Visakhapatnam,Gopalapatnam,FinSecure Solutions,hr@finsecure.com,9876532187,Sneha Kumar,"[{'start': '9:00 AM', 'end': '1:00 PM'}, {'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Tuesday', 'Friday']",17.757,83.2201,REC00196
197,Data Entry Operator,Enter and manage company records and data.,"Typing speed of 40 WPM, accuracy.",Part-time,Admin,data-entry-vizag,FALSE,"['admin', 'data-entry']",1,"['fast-typing', 'attention-to-detail']",2,18000,INR,month,11:00 AM,3:00 PM,Visakhapatnam,Seethammadhara,AccuData Solutions,hr@accudata.com,9876501234,Rohit Verma,"[{'start': '10:00 AM', 'end': '2:00 PM'}]","['Monday', 'Wednesday', 'Saturday']",17.7385,83.3049,REC00197
198,Tea Stall Helper,"Assist in preparing and serving tea, cleaning, and handling customer orders.","Friendly attitude, quick learner.",Part-time,Catering,tea-stall-helper-kothrud-pune,FALSE,"['tea-stall', 'catering']",3 months,"['Customer Service', 'Order Handling']",2,6000,INR,Monthly,7:00 AM,11:00 AM,Pune,Kothrud,Sweet Tea Cafe,jobs@sweettea.com,9823456781,Ramesh Kulkarni,"[{'start': '7:00 AM', 'end': '11:00 AM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.5074,73.8077,REC00198
199,Bookstore Assistant,"Organize shelves, assist customers, and manage billing at a local bookstore.",Basic communication skills.,Part-time,Retail,bookstore-assistant-shivajinagar-pune,FALSE,"['retail', 'books']",4 months,"['Sorting', 'Customer Handling', 'Billing']",2,7500,INR,Monthly,11:00 AM,3:00 PM,Pune,Shivajinagar,Book Haven,info@bookhaven.com,9812345678,Anjali Mehta,"[{'start': '11:00 AM', 'end': '3:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.5283,73.8476,REC00199
200,Cyber Cafe Attendant,Support customers with computer use and basic troubleshooting.,Basic knowledge of computers.,Part-time,Technology,cyber-cafe-attendant-hadapsar-pune,FALSE,"['cyber-cafe', 'tech-support']",3 months,"['Computer Basics', 'Customer Service']",2,8500,INR,Monthly,10:00 AM,2:00 PM,Pune,Hadapsar,Cyber Connect,contact@cyberconnect.com,9834567890,Sameer Joshi,"[{'start': '10:00 AM', 'end': '2:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.5093,73.9259,REC00200
201,Cake Shop Helper,"Help in packing cakes, cleaning, and assisting customers at the counter.",Basic communication skills.,Part-time,Retail,cake-shop-helper-koregaon-park-pune,FALSE,"['retail', 'food']",2 months,"['Customer Service', 'Order Packaging']",3,8000,INR,Monthly,11:00 AM,3:00 PM,Pune,Koregaon Park,Fresh Bakes,info@freshbakes.com,9821234567,Pooja Shah,"[{'start': '11:00 AM', 'end': '3:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.5362,73.8942,REC00201
202,Kids Activity Coordinator,Organize and oversee fun activities for children.,"Enthusiasm, creativity, and ability to handle kids.",Part-time,Recreation,kids-activity-coordinator-banerk-pune,FALSE,"['recreation', 'kids']",6 months,"['Creativity', 'Communication']",1,12000,INR,Monthly,2:00 PM,6:00 PM,Pune,Baner,Fun Kids Arena,info@funkidsarena.com,9823478912,Sneha Patil,"[{'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.5604,73.7766,REC00202
203,Pet Care Assistant,Feed and clean pets and provide customer assistance at a pet store.,"Love for animals, basic pet care skills.",Part-time,Pet Care,pet-care-assistant-kharadi-pune,FALSE,"['pets', 'retail']",3 months,"['Pet Care', 'Customer Service']",2,7500,INR,Monthly,9:00 AM,1:00 PM,Pune,Kharadi,Pet Pal Store,jobs@petpal.com,9845678921,Meera Singh,"[{'start': '9:00 AM', 'end': '1:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.5519,73.9366,REC00203
204,Event Photographer Assistant,Assist photographers in capturing events and setting up equipment.,Basic knowledge of photography.,Part-time,Photography,event-photographer-assistant-aundh-pune,FALSE,"['events', 'photography']",5 months,"['Equipment Setup', 'Coordination']",1,10000,INR,Monthly,3:00 PM,8:00 PM,Pune,Aundh,Shutter Moments,info@shuttermoments.com,9854567891,Prakash Jadhav,"[{'start': '3:00 PM', 'end': '8:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.5604,73.8077,REC00204
205,Dance Studio Coordinator,"Handle bookings, greet clients, and manage schedules at a dance studio.","Polite attitude, multitasking skills.",Part-time,Recreation,dance-studio-coordinator-bibvewadi-pune,FALSE,"['recreation', 'management']",4 months,"['Customer Handling', 'Scheduling']",1,11000,INR,Monthly,4:00 PM,8:00 PM,Pune,Bibvewadi,Groove Dance Studio,admin@groovedance.com,9876234567,Ajay Naik,"[{'start': '4:00 PM', 'end': '8:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.4541,73.8585,REC00205
206,Laundry Pickup Assistant,Pick up clothes from customers and deliver them after cleaning.,Bike and valid license.,Part-time,Delivery,laundry-pickup-assistant-sadashiv-peth-pune,FALSE,"['delivery', 'laundry']",4 months,"['Driving', 'Customer Communication']",1,9500,INR,Monthly,8:00 AM,12:00 PM,Pune,Sadashiv Peth,Clean Clothes Express,jobs@cleanclothes.com,9823345567,Kiran Patil,"[{'start': '8:00 AM', 'end': '12:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.5111,73.8527,REC00206
